id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors
7480472,2010-01-02 10:02:00,506,2486,$8.19,Swipe Transaction,60600,Lake View,NY,14085.0,5499,
7480473,2010-01-02 10:02:00,704,2945,$58.16,Swipe Transaction,19964,Mount Vernon,NY,10550.0,5311,
7480474,2010-01-02 10:02:00,859,233,$49.60,Online Transaction,39021,ONLINE,,,4784,
7480475,2010-01-02 10:02:00,1168,3239,$97.00,Swipe Transaction,43293,Berkeley Heights,NJ,7922.0,5499,
7480476,2010-01-02 10:02:00,1248,5787,$11.85,Swipe Transaction,50783,Middleton,WI,53562.0,5411,
7480477,2010-01-02 10:02:00,1671,5785,$20.70,Swipe Transaction,32858,Tampa,FL,33629.0,5311,
7480478,2010-01-02 10:02:00,1731,4616,$50.08,Swipe Transaction,36586,Fontana,CA,92336.0,7538,
7480479,2010-01-02 10:02:00,1774,4516,$98.42,Swipe Transaction,96787,Minneapolis,MN,55421.0,7995,
7480480,2010-01-02 10:02:00,1834,1119,$126.08,Swipe Transaction,42779,Lubbock,TX,79413.0,5411,
7480481,2010-01-02 10:02:00,1958,3215,$9.25,Swipe Transaction,48963,Fayetteville,NC,28306.0,5921,
7480482,2010-01-02 10:03:00,275,3911,$23.73,Swipe Transaction,56076,Seabrook,TX,77586.0,5921,
7480483,2010-01-02 10:03:00,364,4623,$146.42,Swipe Transaction,20830,Alcoa,TN,37701.0,6300,
7480484,2010-01-02 10:03:00,528,3834,$23.08,Swipe Transaction,11468,Sioux City,IA,51106.0,5970,
7480487,2010-01-02 10:03:00,1958,3215,$11.83,Swipe Transaction,86410,Fayetteville,NC,28311.0,5211,
7480488,2010-01-02 10:04:00,119,5928,$63.86,Swipe Transaction,53990,Las Vegas,NV,89145.0,5211,
7480489,2010-01-02 10:04:00,203,5375,$79.71,Swipe Transaction,59935,Ridgeland,SC,29936.0,5499,
7480490,2010-01-02 10:04:00,570,5897,$42.94,Swipe Transaction,41184,Gainesville,GA,30504.0,5310,
7480491,2010-01-02 10:04:00,1083,5173,$34.23,Swipe Transaction,71667,Ashland,KY,41102.0,7538,
7480492,2010-01-02 10:05:00,274,4564,$40.70,Swipe Transaction,20519,Chantilly,VA,20151.0,5942,
7480495,2010-01-02 10:06:00,229,5942,$136.88,Swipe Transaction,60569,Cedar Rapids,IA,52402.0,5300,
7480496,2010-01-02 10:06:00,256,147,$7.99,Online Transaction,16798,ONLINE,,,4121,
7480497,2010-01-02 10:06:00,706,4284,$2.67,Swipe Transaction,75781,San Rafael,CA,94903.0,5411,
7480498,2010-01-02 10:06:00,912,4197,$226.03,Swipe Transaction,48379,Miami,FL,33186.0,4900,
7480499,2010-01-02 10:06:00,1709,3319,$22.11,Online Transaction,9932,ONLINE,,,5311,
7480500,2010-01-02 10:06:00,1791,4587,$14.16,Swipe Transaction,99340,Indianapolis,IN,46235.0,4121,
7480501,2010-01-02 10:08:00,60,4544,$100.96,Swipe Transaction,2177,Sodus,NY,14551.0,5411,
7480502,2010-01-02 10:08:00,1069,5167,$3.97,Swipe Transaction,50783,Mount Holly,NC,28120.0,5411,
7480503,2010-01-02 10:08:00,1595,2429,$23.83,Swipe Transaction,66428,Bronx,NY,10463.0,4121,
7480504,2010-01-02 10:08:00,1944,1059,$8.04,Swipe Transaction,30123,North Royalton,OH,44133.0,5411,
7480506,2010-01-02 10:09:00,1459,3383,$100.00,Swipe Transaction,50867,Albuquerque,NM,87121.0,5541,
7480507,2010-01-02 10:09:00,1782,2172,$50.85,Swipe Transaction,59935,Westminster,CA,92683.0,5499,
7480508,2010-01-02 10:09:00,1853,1034,$7.23,Swipe Transaction,20519,Butler,MO,64730.0,5942,
7480510,2010-01-02 10:10:00,705,5359,$71.96,Swipe Transaction,86410,Walnut Creek,CA,94598.0,5211,
7480511,2010-01-02 10:10:00,747,2549,$4.88,Swipe Transaction,94790,New Marshfield,OH,45766.0,5921,
7480512,2010-01-02 10:10:00,1063,2015,$1.94,Swipe Transaction,43293,Rock Falls,IL,61071.0,5499,
7480514,2010-01-02 10:11:00,488,5413,$111.51,Swipe Transaction,60569,Corpus Christi,TX,78413.0,5300,
7480515,2010-01-02 10:11:00,1995,190,$0.33,Swipe Transaction,59935,Chambersburg,PA,17202.0,5499,
7480516,2010-01-02 10:12:00,721,2563,$1.32,Swipe Transaction,4312,Miami,FL,33175.0,5411,
7480517,2010-01-02 10:12:00,940,2224,$36.51,Swipe Transaction,59935,Miami,FL,33155.0,5499,
7480518,2010-01-02 10:12:00,1080,2562,$1.02,Swipe Transaction,88646,Centerville,GA,31028.0,5812,
7480519,2010-01-02 10:13:00,509,3446,$34.84,Swipe Transaction,10173,Huntington,WV,25705.0,5411,
7480522,2010-01-02 10:13:00,940,2224,$-54.00,Swipe Transaction,59935,Miami,FL,33155.0,5499,
7480523,2010-01-02 10:13:00,1344,1027,$6.10,Swipe Transaction,20519,Utica,MI,48316.0,5942,
7480524,2010-01-02 10:13:00,1805,2546,$775.20,Swipe Transaction,38489,Remsen,IA,51050.0,3058,
7480525,2010-01-02 10:13:00,1958,3215,$0.96,Swipe Transaction,14528,Fayetteville,NC,28306.0,5499,
7480526,2010-01-02 10:14:00,1140,2195,$9.41,Swipe Transaction,43143,Lawrence,KS,66049.0,5411,
7480528,2010-01-02 10:14:00,1564,5925,$3.89,Swipe Transaction,26810,Amarillo,TX,79110.0,5541,
7480529,2010-01-02 10:14:00,1591,2847,$17.61,Online Transaction,88998,ONLINE,,,4784,
7480530,2010-01-02 10:14:00,1604,2950,$8.41,Swipe Transaction,48919,Horn Lake,MS,38637.0,5311,
7480531,2010-01-02 10:14:00,1825,4310,$22.81,Swipe Transaction,53802,Aurora,CO,80013.0,5912,
7480532,2010-01-02 10:15:00,4,4201,$26.37,Swipe Transaction,20519,Seattle,WA,98198.0,5942,
7480533,2010-01-02 10:15:00,282,3290,$8.68,Swipe Transaction,65551,San Antonio,TX,78221.0,5411,
7480534,2010-01-02 10:15:00,663,5941,$3.66,Swipe Transaction,98374,Franklin,TN,37068.0,5411,
7480535,2010-01-02 10:15:00,977,3026,$17.94,Swipe Transaction,34818,Balch Springs,TX,75180.0,7349,
7480536,2010-01-02 10:15:00,1202,2885,$9.33,Swipe Transaction,20519,Chicago,IL,60657.0,5942,
7480537,2010-01-02 10:15:00,1516,1002,$18.31,Swipe Transaction,86410,Santa Cruz,CA,95060.0,5211,
7480538,2010-01-02 10:17:00,153,1028,$28.77,Swipe Transaction,94123,Monroe,LA,71203.0,5310,
7480539,2010-01-02 10:17:00,705,4597,$19.01,Swipe Transaction,50867,Oakland,CA,94601.0,5541,
7480540,2010-01-02 10:18:00,652,2502,$2.32,Swipe Transaction,75936,Wethersfield,CT,6109.0,5814,
7480543,2010-01-02 10:19:00,1459,3383,$37.39,Swipe Transaction,50867,Albuquerque,NM,87121.0,5541,
7480544,2010-01-02 10:19:00,1521,2495,$3.33,Swipe Transaction,50783,Weatherford,TX,76086.0,5411,
7480547,2010-01-02 10:20:00,1168,3239,$87.37,Swipe Transaction,61803,Berkeley Heights,NJ,7922.0,5310,
7480548,2010-01-02 10:20:00,1168,3239,$-97.00,Swipe Transaction,43293,Berkeley Heights,NJ,7922.0,5499,
7480550,2010-01-02 10:22:00,997,5825,$34.84,Online Transaction,15143,ONLINE,,,4784,
7480551,2010-01-02 10:22:00,1133,195,$20.88,Swipe Transaction,60569,Elmira,NY,14905.0,5300,
7480552,2010-01-02 10:22:00,1891,1161,$24.03,Swipe Transaction,20561,Port Orange,FL,32128.0,5912,
7480553,2010-01-02 10:22:00,1909,1136,$1.10,Swipe Transaction,75781,Los Angeles,CA,90008.0,5411,
7480555,2010-01-02 10:23:00,1083,5527,$6.29,Swipe Transaction,98374,Oil Springs,KY,41238.0,5411,
7480557,2010-01-02 10:24:00,859,233,$100.44,Swipe Transaction,48618,Cookeville,TN,38506.0,5251,
7480558,2010-01-02 10:24:00,1407,4695,$41.35,Swipe Transaction,88108,Bessemer,AL,35023.0,5621,
7480559,2010-01-02 10:25:00,598,2040,$161.31,Swipe Transaction,37555,Boston,MA,2241.0,4111,
7480560,2010-01-02 10:25:00,649,251,$100.00,Swipe Transaction,27092,Newburgh,NY,12550.0,4829,
7480561,2010-01-02 10:25:00,1671,5785,$8.86,Swipe Transaction,61195,Tampa,FL,33613.0,5541,
7480562,2010-01-02 10:25:00,1937,1186,$92.64,Swipe Transaction,37865,O Fallon,MO,63366.0,5211,
7480563,2010-01-02 10:26:00,638,2068,$8.63,Swipe Transaction,8021,Papillion,NE,68046.0,5651,
7480566,2010-01-02 10:26:00,1772,56,$59.85,Swipe Transaction,62004,Rancho Cucamonga,CA,91730.0,5310,
7480567,2010-01-02 10:27:00,203,5375,$90.00,Swipe Transaction,59935,Ridgeland,SC,29936.0,5499,
7480568,2010-01-02 10:27:00,658,199,$16.35,Online Transaction,39021,ONLINE,,,4784,
7480569,2010-01-02 10:27:00,1168,3239,$66.69,Swipe Transaction,43293,Berkeley Heights,NJ,7922.0,5499,
7480570,2010-01-02 10:27:00,1782,2172,$-83.00,Swipe Transaction,59935,Westminster,CA,92683.0,5499,
7480571,2010-01-02 10:27:00,1817,2530,$140.00,Swipe Transaction,27092,Texas City,TX,77590.0,4829,
7480572,2010-01-02 10:28:00,940,2224,$54.00,Swipe Transaction,59935,Miami,FL,33155.0,5499,
7480573,2010-01-02 10:29:00,203,5375,$-90.00,Swipe Transaction,59935,Ridgeland,SC,29936.0,5499,
7480574,2010-01-02 10:29:00,376,118,$35.14,Swipe Transaction,69161,Vincentown,NJ,8088.0,5912,
7480576,2010-01-02 10:29:00,1403,2830,$35.66,Swipe Transaction,75227,Beaverdam,VA,23015.0,4121,
7480579,2010-01-02 10:30:00,641,4718,$19.52,Swipe Transaction,41943,Columbus,OH,43228.0,5813,
7480580,2010-01-02 10:30:00,1591,2056,$7.57,Swipe Transaction,39953,Omaha,NE,68106.0,5411,
7480581,2010-01-02 10:31:00,528,3834,$46.37,Swipe Transaction,97081,Le Mars,IA,51031.0,4900,
7480582,2010-01-02 10:31:00,1334,1157,$1.12,Swipe Transaction,14528,Tonawanda,NY,14150.0,5499,
7480583,2010-01-02 10:31:00,1575,2112,$44.55,Swipe Transaction,81833,Sarasota,FL,34231.0,5912,
7480584,2010-01-02 10:32:00,50,5471,$26.98,Swipe Transaction,75496,Iron Mountain,MI,49801.0,7538,
7480585,2010-01-02 10:32:00,208,4980,$8.26,Swipe Transaction,15731,Bothell,WA,98021.0,5813,
7480586,2010-01-02 10:32:00,1433,5841,$23.74,Swipe Transaction,19964,Mobile,AL,36695.0,5311,
7480588,2010-01-02 10:32:00,1595,2429,$18.15,Online Transaction,16798,ONLINE,,,4121,
7480589,2010-01-02 10:32:00,1945,3381,$91.00,Swipe Transaction,61195,Little Rock,AR,72204.0,5541,
7480590,2010-01-02 10:33:00,213,2136,$31.37,Online Transaction,41122,ONLINE,,,4784,
7480591,2010-01-02 10:33:00,219,4609,$29.90,Online Transaction,9932,ONLINE,,,5311,
7480592,2010-01-02 10:33:00,1856,257,$118.42,Swipe Transaction,81833,Fayetteville,NC,28312.0,5912,
7480593,2010-01-02 10:34:00,570,5897,$20.91,Swipe Transaction,60569,Watkinsville,GA,30677.0,5300,
7480594,2010-01-02 10:34:00,1362,2145,$15.61,Swipe Transaction,45926,Burke,VA,22015.0,5814,
7480596,2010-01-02 10:34:00,1676,134,$9.71,Swipe Transaction,61195,Elk Grove Village,IL,60007.0,5541,
7480597,2010-01-02 10:34:00,1808,4702,$51.42,Swipe Transaction,13646,Midland,TX,79701.0,7538,
7480600,2010-01-02 10:35:00,996,3208,$62.05,Swipe Transaction,32175,Hollywood,FL,33024.0,7538,Insufficient Balance
7480603,2010-01-02 10:36:00,96,5175,$187.72,Swipe Transaction,81591,Yorba Linda,CA,92886.0,5300,Technical Glitch
7480604,2010-01-02 10:36:00,1263,2002,$19.80,Swipe Transaction,61195,Marietta,GA,30008.0,5541,
7480605,2010-01-02 10:36:00,1945,3381,$-91.00,Swipe Transaction,61195,Little Rock,AR,72204.0,5541,
7480606,2010-01-02 10:37:00,977,5101,$85.00,Swipe Transaction,50867,Balch Springs,TX,75180.0,5541,
7480607,2010-01-02 10:37:00,1027,3671,$42.33,Swipe Transaction,58666,Olathe,KS,66062.0,5300,
7480608,2010-01-02 10:37:00,1872,5819,$8.87,Swipe Transaction,25887,Bay Shore,NY,11706.0,5814,
7480609,2010-01-02 10:37:00,1996,4744,$92.00,Swipe Transaction,26810,Alvin,TX,77511.0,5541,
7480611,2010-01-02 10:38:00,1227,122,$7.47,Swipe Transaction,44919,Plymouth,MI,48170.0,5814,
7480612,2010-01-02 10:38:00,1718,2029,$14.75,Swipe Transaction,55049,West Covina,CA,91792.0,5921,
7480613,2010-01-02 10:39:00,34,1166,$62.84,Swipe Transaction,19964,Sacramento,CA,95831.0,5311,
7480614,2010-01-02 10:39:00,814,4536,$3.99,Swipe Transaction,22204,Palm Bay,FL,32907.0,5541,
7480615,2010-01-02 10:39:00,977,5101,$-85.00,Swipe Transaction,50867,Balch Springs,TX,75180.0,5541,
7480617,2010-01-02 10:39:00,1750,3714,$73.36,Swipe Transaction,75781,La Grange,IL,60525.0,5411,
7480618,2010-01-02 10:40:00,60,2799,$104.61,Swipe Transaction,60569,Elmira,NY,14905.0,5300,
7480619,2010-01-02 10:40:00,630,4520,$100.00,Swipe Transaction,27092,Jacksonville,FL,32221.0,4829,
7480620,2010-01-02 10:40:00,763,4993,$109.16,Swipe Transaction,75781,Philadelphia,PA,19104.0,5411,
7480622,2010-01-02 10:40:00,1654,2915,$72.44,Swipe Transaction,17724,Morris,CT,6763.0,5411,
7480623,2010-01-02 10:40:00,1996,4744,$56.76,Swipe Transaction,26810,Alvin,TX,77511.0,5541,
7480624,2010-01-02 10:41:00,430,150,$10.84,Swipe Transaction,98648,Crown Point,IN,46307.0,5814,
7480626,2010-01-02 10:42:00,133,2198,$5.09,Swipe Transaction,61195,Marietta,GA,30067.0,5541,
7480627,2010-01-02 10:42:00,291,3221,$50.51,Online Transaction,39021,ONLINE,,,4784,
7480628,2010-01-02 10:42:00,623,2130,$-55.00,Swipe Transaction,22204,Mokena,IL,60448.0,5541,
7480629,2010-01-02 10:42:00,1123,4971,$121.82,Online Transaction,73186,ONLINE,,,4814,
7480630,2010-01-02 10:42:00,1758,3440,$11.10,Swipe Transaction,50783,Jackson,MS,39213.0,5411,
7480632,2010-01-02 10:42:00,1812,2531,$17.72,Swipe Transaction,75781,Quitman,AR,72131.0,5411,
7480634,2010-01-02 10:43:00,538,2396,$32.27,Swipe Transaction,16613,Vanceboro,NC,28586.0,5310,
7480635,2010-01-02 10:43:00,1147,2042,$25.91,Swipe Transaction,78454,North Brunswick,NJ,8902.0,5812,
7480636,2010-01-02 10:43:00,1189,2067,$6.21,Swipe Transaction,20561,Albany,NY,12208.0,5912,
7480637,2010-01-02 10:43:00,1198,2804,$1.77,Swipe Transaction,22204,Hutto,TX,78634.0,5541,
7480638,2010-01-02 10:43:00,1201,16,$133.88,Swipe Transaction,20824,Wayland,MA,1778.0,5300,
7480639,2010-01-02 10:43:00,1668,4185,$82.32,Swipe Transaction,32175,Dover,NH,3820.0,7538,
7480640,2010-01-02 10:44:00,573,3268,$33.79,Swipe Transaction,75430,Lincolnton,GA,30817.0,7230,
7480643,2010-01-02 10:44:00,1908,5945,$127.20,Swipe Transaction,81833,Knoxville,TN,37931.0,5912,
7480644,2010-01-02 10:44:00,1996,4744,$-92.00,Swipe Transaction,26810,Alvin,TX,77511.0,5541,
7480646,2010-01-02 10:45:00,1385,5568,$-51.00,Swipe Transaction,43293,Minneapolis,MN,55419.0,5499,
7480647,2010-01-02 10:46:00,301,3742,$2.54,Online Transaction,39021,ONLINE,,,4784,
7480650,2010-01-02 10:46:00,1855,5967,$62.56,Swipe Transaction,60569,San Jose,CA,95125.0,5300,
7480651,2010-01-02 10:47:00,98,4237,$55.94,Swipe Transaction,34490,O Fallon,IL,62269.0,5719,
7480653,2010-01-02 10:47:00,421,5560,$9.40,Swipe Transaction,75781,Cedar Rapids,IA,52405.0,5411,
7480654,2010-01-02 10:47:00,623,2130,$83.05,Swipe Transaction,22204,Mokena,IL,60448.0,5541,
7480656,2010-01-02 10:47:00,837,160,$33.24,Swipe Transaction,7479,Morgantown,WV,26501.0,5932,
7480657,2010-01-02 10:47:00,1791,4587,$100.00,Swipe Transaction,27092,Indianapolis,IN,46239.0,4829,
7480658,2010-01-02 10:47:00,1916,3305,$8.54,Swipe Transaction,82810,Quincy,FL,32352.0,5912,
7480659,2010-01-02 10:48:00,291,169,$11.82,Swipe Transaction,28632,Dalton,GA,30720.0,5921,
7480660,2010-01-02 10:48:00,561,3764,$7.56,Swipe Transaction,87071,Burlington,IA,52601.0,4121,
7480661,2010-01-02 10:48:00,996,4661,$62.56,Swipe Transaction,32175,Hollywood,FL,33024.0,7538,
7480663,2010-01-02 10:48:00,1849,5904,$71.98,Swipe Transaction,53227,Tacoma,WA,98445.0,5300,
7480665,2010-01-02 10:49:00,877,3877,$75.58,Swipe Transaction,99370,Mesa,AZ,85203.0,5311,
7480666,2010-01-02 10:49:00,906,2409,$5.34,Swipe Transaction,43889,Tooele,UT,84074.0,5300,
7480667,2010-01-02 10:50:00,602,4165,$8.51,Swipe Transaction,4125,Reidsville,NC,27320.0,5921,
7480668,2010-01-02 10:50:00,871,2910,$96.47,Swipe Transaction,29103,Detroit,MI,48235.0,4900,
7480669,2010-01-02 10:50:00,1529,1156,$0.45,Swipe Transaction,14528,Pompano Beach,FL,33076.0,5499,
7480670,2010-01-02 10:51:00,363,5555,$11.94,Swipe Transaction,13067,Vatican City,Vatican City,,5411,
7480671,2010-01-02 10:51:00,729,2217,$1.54,Swipe Transaction,92290,Frankfort,IN,46041.0,5411,
7480672,2010-01-02 10:51:00,779,4558,$25.10,Swipe Transaction,61195,Lewisville,TX,75077.0,5541,
7480673,2010-01-02 10:51:00,820,3224,$0.69,Swipe Transaction,83480,Brewster,MA,2631.0,9402,
7480674,2010-01-02 10:51:00,977,5101,$22.16,Swipe Transaction,50867,Balch Springs,TX,75180.0,5541,
7480675,2010-01-02 10:51:00,1104,5766,$47.19,Swipe Transaction,60569,Pompano Beach,FL,33063.0,5300,Bad PIN
7480676,2010-01-02 10:51:00,1422,3212,$32.47,Swipe Transaction,20519,Chapel Hill,NC,27517.0,5942,
7480677,2010-01-02 10:52:00,48,3456,$170.67,Swipe Transaction,95646,Albuquerque,NM,87106.0,8099,
7480679,2010-01-02 10:52:00,1879,3840,$9.77,Swipe Transaction,2017,Wadesboro,NC,28170.0,7832,
7480680,2010-01-02 10:53:00,628,2579,$20.24,Swipe Transaction,81034,Narberth,PA,19072.0,5812,
7480681,2010-01-02 10:53:00,641,4718,$11.28,Swipe Transaction,50867,Columbus,OH,43228.0,5541,
7480682,2010-01-02 10:53:00,924,2210,$2.47,Swipe Transaction,75781,Noblesville,IN,46062.0,5411,
7480683,2010-01-02 10:53:00,1195,131,$23.79,Swipe Transaction,2703,Rochester,MN,55904.0,5814,
7480685,2010-01-02 10:53:00,1575,2112,$1.52,Swipe Transaction,99444,Osprey,FL,34229.0,5912,
7480686,2010-01-02 10:54:00,112,1134,$12.77,Swipe Transaction,40965,Atlanta,GA,30324.0,5812,
7480687,2010-01-02 10:54:00,470,3733,$60.00,Swipe Transaction,27092,Muldrow,OK,74948.0,4829,
7480688,2010-01-02 10:54:00,623,2130,$55.00,Swipe Transaction,22204,Mokena,IL,60448.0,5541,
7480690,2010-01-02 10:54:00,1385,5568,$50.71,Swipe Transaction,43293,Minneapolis,MN,55419.0,5499,
7480689,2010-01-02 10:54:00,1385,5568,$51.00,Swipe Transaction,43293,Minneapolis,MN,55419.0,5499,
7480691,2010-01-02 10:54:00,1945,3381,$26.94,Swipe Transaction,61195,Little Rock,AR,72204.0,5541,
7480695,2010-01-02 10:56:00,1121,5817,$20.00,Swipe Transaction,27092,Conway,SC,29527.0,4829,
7480697,2010-01-02 10:56:00,1725,4998,$83.64,Swipe Transaction,11468,Virginia Beach,VA,23454.0,5970,
7480699,2010-01-02 10:57:00,96,5175,$206.70,Swipe Transaction,81591,Yorba Linda,CA,92886.0,5300,
7480700,2010-01-02 10:57:00,371,3453,$88.03,Swipe Transaction,32175,Richmond,VA,23234.0,7538,
7480702,2010-01-02 10:57:00,1104,5766,$48.18,Swipe Transaction,60569,Pompano Beach,FL,33063.0,5300,
7480703,2010-01-02 10:57:00,1196,4542,$71.34,Swipe Transaction,28636,Kingman,AZ,86401.0,5912,
7480705,2010-01-02 10:57:00,1696,2408,$93.42,Swipe Transaction,75781,Merritt Island,FL,32953.0,5411,
7480706,2010-01-02 10:57:00,1740,5885,$17.45,Swipe Transaction,75781,Muskego,WI,53150.0,5411,
7480707,2010-01-02 10:57:00,1942,246,$1.82,Swipe Transaction,20561,New York,NY,10003.0,5912,
7480708,2010-01-02 10:58:00,256,2850,$19.55,Online Transaction,16798,ONLINE,,,4121,
7480709,2010-01-02 10:58:00,256,2850,$118.86,Swipe Transaction,54850,Raleigh,NC,27604.0,4814,
7480710,2010-01-02 10:58:00,364,4623,$54.60,Swipe Transaction,26909,Maryville,TN,37803.0,5211,
7480711,2010-01-02 10:58:00,1313,4183,$2.74,Swipe Transaction,75936,Tarentum,PA,15084.0,5814,
7480712,2010-01-02 10:58:00,1605,3231,$11.42,Swipe Transaction,75781,Middletown,OH,45044.0,5411,
7480713,2010-01-02 10:59:00,140,152,$20.50,Online Transaction,16798,ONLINE,,,4121,
7480714,2010-01-02 10:59:00,322,5365,$28.49,Swipe Transaction,94123,Thomasville,GA,31757.0,5310,
7480715,2010-01-02 10:59:00,751,5552,$219.92,Swipe Transaction,20561,Irving,TX,75060.0,5912,
7480716,2010-01-02 10:59:00,810,2149,$1.89,Swipe Transaction,98374,Cloverport,KY,40111.0,5411,
7480718,2010-01-02 10:59:00,1958,3680,$1.46,Swipe Transaction,14528,Fayetteville,NC,28306.0,5499,
7480719,2010-01-02 11:00:00,415,3225,$18.64,Swipe Transaction,18215,Columbus,OH,43207.0,5719,
7480720,2010-01-02 11:00:00,789,2125,$45.90,Swipe Transaction,75781,Mays Landing,NJ,8330.0,5411,
7480721,2010-01-02 11:01:00,211,3739,$22.54,Swipe Transaction,60569,Lake Havasu City,AZ,86404.0,5300,
7480725,2010-01-02 11:03:00,119,5980,$6.53,Swipe Transaction,21873,Las Vegas,NV,89145.0,5812,
7480726,2010-01-02 11:03:00,488,5413,$131.70,Swipe Transaction,81833,Hebbronville,TX,78361.0,5912,
7480728,2010-01-02 11:03:00,1147,2042,$30.13,Swipe Transaction,78454,North Brunswick,NJ,8902.0,5812,
7480730,2010-01-02 11:03:00,1686,2999,$15.68,Swipe Transaction,2177,Louisville,CO,80027.0,5411,
7480731,2010-01-02 11:03:00,1699,4245,$9.05,Online Transaction,18563,ONLINE,,,4121,
7480733,2010-01-02 11:04:00,285,2156,$25.89,Swipe Transaction,24823,Watsonville,CA,95076.0,7538,
7480734,2010-01-02 11:04:00,1141,237,$1.56,Swipe Transaction,14528,Winston Salem,NC,27101.0,5499,
7480736,2010-01-02 11:04:00,1594,3241,$29.14,Swipe Transaction,75237,Palm Bay,FL,32907.0,5211,
7480737,2010-01-02 11:05:00,519,3380,$0.94,Swipe Transaction,86438,Las Vegas,NV,89142.0,5499,
7480741,2010-01-02 11:07:00,47,5381,$32.03,Swipe Transaction,87133,Huntington,WV,25704.0,7230,
7480742,2010-01-02 11:07:00,148,4288,$12.57,Swipe Transaction,25717,Laconia,NH,3247.0,5812,
7480743,2010-01-02 11:07:00,1644,3001,$5.67,Swipe Transaction,45926,Westminster,SC,29693.0,5814,
7480744,2010-01-02 11:08:00,496,3428,$150.70,Online Transaction,61641,ONLINE,,,4900,
7480745,2010-01-02 11:08:00,618,3411,$14.26,Swipe Transaction,3216,Lynwood,CA,90262.0,7210,
7480746,2010-01-02 11:08:00,1769,43,$6.23,Swipe Transaction,32175,Mantua,NJ,8051.0,7538,
7480747,2010-01-02 11:08:00,1799,5909,$106.59,Swipe Transaction,60569,Seattle,WA,98109.0,5300,
7480748,2010-01-02 11:09:00,39,2039,$68.31,Swipe Transaction,20561,Old Saybrook,CT,6475.0,5912,
7480749,2010-01-02 11:10:00,154,159,$120.00,Swipe Transaction,27092,Newton Grove,NC,28366.0,4829,
7480750,2010-01-02 11:10:00,371,3453,$21.73,Swipe Transaction,3847,Richmond,VA,23226.0,5411,
7480751,2010-01-02 11:10:00,871,2081,$13.18,Swipe Transaction,8192,Detroit,MI,48235.0,5812,
7480752,2010-01-02 11:10:00,924,2210,$2.96,Swipe Transaction,61195,Lebanon,IN,46052.0,5541,
7480753,2010-01-02 11:10:00,1183,4701,$55.81,Swipe Transaction,30960,Clarksville,IN,47129.0,7230,
7480754,2010-01-02 11:10:00,1195,131,$22.48,Swipe Transaction,44578,Rochester,MN,55904.0,5812,
7480755,2010-01-02 11:10:00,1872,4267,$304.50,Swipe Transaction,7777,Glenmont,NY,12077.0,3684,
7480756,2010-01-02 11:10:00,1979,2812,$9.49,Swipe Transaction,10213,Boca Raton,FL,33486.0,5411,
7480757,2010-01-02 11:11:00,699,3875,$11.42,Swipe Transaction,22204,Riverside,IA,52327.0,5541,
7480758,2010-01-02 11:11:00,1237,3372,$10.04,Swipe Transaction,77183,Waukegan,IL,60085.0,5300,
7480759,2010-01-02 11:11:00,1776,4938,$9.40,Swipe Transaction,35451,West Lafayette,OH,43845.0,5812,
7480760,2010-01-02 11:12:00,98,4143,$15.87,Swipe Transaction,99397,Danville,IL,61832.0,7542,
7480761,2010-01-02 11:12:00,669,1151,$49.85,Swipe Transaction,86616,Cortland,NY,13045.0,4814,
7480762,2010-01-02 11:12:00,827,3897,$12.49,Swipe Transaction,75781,Utica,NY,13501.0,5411,
7480763,2010-01-02 11:12:00,940,2047,$11.23,Swipe Transaction,44578,Miami,FL,33155.0,5812,
7480764,2010-01-02 11:12:00,1019,2602,$8.22,Swipe Transaction,35451,Baldwin Park,CA,91706.0,5812,
7480765,2010-01-02 11:12:00,1066,1126,$100.00,Swipe Transaction,27092,Newtown,PA,18940.0,4829,
7480766,2010-01-02 11:12:00,1498,2232,$1037.26,Swipe Transaction,49814,Williamstown,NJ,8094.0,8111,
7480767,2010-01-02 11:12:00,1857,5498,$39.77,Swipe Transaction,61217,Florham Park,NJ,7932.0,5300,
7480768,2010-01-02 11:13:00,957,4532,$1.13,Swipe Transaction,1509,Germantown,MD,20874.0,7542,
7480769,2010-01-02 11:13:00,1872,4267,$-108.00,Swipe Transaction,7777,Glenmont,NY,12077.0,3684,
7480770,2010-01-02 11:14:00,762,1080,$106.16,Swipe Transaction,81660,Caledonia,OH,43314.0,6300,
7480771,2010-01-02 11:14:00,940,5396,$36.36,Swipe Transaction,6822,Miami,FL,33155.0,5912,
7480772,2010-01-02 11:14:00,1022,2504,$9.68,Swipe Transaction,54752,Monroe,NC,28112.0,5411,
7480773,2010-01-02 11:14:00,1052,3651,$14.86,Swipe Transaction,11468,San Leandro,CA,94579.0,5970,
7480774,2010-01-02 11:14:00,1054,3860,$19.15,Online Transaction,85247,ONLINE,,,5815,
7480775,2010-01-02 11:15:00,137,5442,$89.04,Swipe Transaction,79927,Johnson City,TN,37604.0,5912,
7480776,2010-01-02 11:15:00,146,1143,$36.02,Swipe Transaction,86410,Downers Grove,IL,60515.0,5211,
7480777,2010-01-02 11:15:00,1435,4294,$45.58,Online Transaction,39021,ONLINE,,,4784,
7480778,2010-01-02 11:15:00,1901,2158,$44.31,Swipe Transaction,60569,Miami,FL,33130.0,5300,
